time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-04-28T17:23:51.300Z,19.107,-64.6234,62,3.1,Md,6,270,0.464429,0.09,pr,pr15118003,2015-04-30T14:07:53.040Z,"76km N of Road Town, British Virgin Islands",earthquake
2015-04-28T17:07:14.000Z,56.5349,-157.0326,46.9,2.5,ml,15,151.199987904001,,1.05,ak,ak11580832,2015-05-04T19:36:13.902Z,"111km ENE of Chignik Lake, Alaska",earthquake
2015-04-28T16:40:01.100Z,36.5751,-97.4298,7.999,2.5,ml,,73,,0.19,us,us200029yr,2015-04-29T00:42:44.634Z,"15km SW of Tonkawa, Oklahoma",earthquake
2015-04-28T16:39:39.080Z,-20.8661,-178.6384,579.35,6.1,mww,,24,4.404,0.88,us,us200029x8,2015-04-29T01:56:22.000Z,"24km SSE of Ndoi Island, Fiji",earthquake
2015-04-28T16:16:50.040Z,44.5465,17.6047,12.31,4,mb,,25,1.683,0.58,us,us200029x0,2015-04-28T19:22:07.769Z,"6km ESE of Maslovare, Bosnia and Herzegovina",earthquake
2015-04-28T15:34:13.360Z,-6.0509,127.7793,404.17,4.2,mb,,64,3.985,0.73,us,us200029wv,2015-04-28T23:36:40.440Z,"260km S of Amahusu, Indonesia",earthquake
2015-04-28T15:19:08.870Z,39.5011667,-122.9486667,12.46,3.1,ml,76,33,0.01484,0.09,nc,nc72436930,2015-04-29T06:23:04.283Z,"34km NE of Redwood Valley, California",earthquake
2015-04-28T15:12:22.800Z,44.5636,-114.3118,6.2,2.6,mc,22,53.9999956800003,0.04042419,0.2,mb,mb15515785,2015-05-05T20:24:50.498Z,"9km NW of Challis, Idaho",earthquake
2015-04-28T15:12:10.130Z,44.5841,-114.3382,5,2.8,ml,,71,0.058,0.64,us,us200029wp,2015-05-05T20:23:27.056Z,"12km NW of Challis, Idaho",earthquake
2015-04-28T15:04:31.900Z,36.423,-97.7763,7.959,2.6,ml,,98,,0.3,us,us200029x2,2015-04-28T23:07:47.589Z,"9km ENE of Enid, Oklahoma",earthquake
2015-04-28T14:29:29.700Z,18.3279,-64.2468,39,3.2,Md,13,298.8,0.21829061,0.43,pr,pr15118001,2015-04-28T22:32:07.137Z,"40km ESE of Road Town, British Virgin Islands",earthquake
2015-04-28T14:02:21.610Z,39.4993333,-122.9483333,11.74,2.79,md,44,31,0.01399,0.08,nc,nc72436905,2015-04-29T03:12:04.927Z,"34km NE of Redwood Valley, California",earthquake
2015-04-28T13:41:25.650Z,51.0943,-175.2236,10,4,mb,,249,1.128,1.17,us,us200029vz,2015-05-04T19:32:51.686Z,"132km SE of Adak, Alaska",earthquake
2015-04-28T13:32:40.250Z,6.05,152.0387,15.82,5.1,mb,,59,16.104,0.7,us,us200029vw,2015-04-28T21:35:15.505Z,"113km SW of Piis, Micronesia",earthquake
2015-04-28T13:12:19.000Z,52.1836,-169.9597,24.7,2.5,ml,9,223.199982144001,,0.44,ak,ak11580814,2015-05-04T19:36:33.319Z,"70km SE of Yunaska Island, Alaska",earthquake
2015-04-28T12:41:37.200Z,-27.5291,-63.0324,603.91,4.6,mb,,45,5.227,0.83,us,us200029vq,2015-04-28T20:44:11.238Z,"58km SSE of El Hoyo, Argentina",earthquake
2015-04-28T11:19:52.230Z,-2.1511,-79.672,99.97,5.3,mb,,52,2.668,1.15,us,us200029t7,2015-04-29T15:32:17.157Z,"4km SSE of Yaguachi, Ecuador",earthquake
2015-04-28T11:12:33.000Z,55.5444,-160.0444,13.3,3,ml,,,,0.74,ak,ak11572835,2015-05-04T19:33:40.797Z,"36km NE of Sand Point, Alaska",earthquake
2015-04-28T10:17:55.000Z,51.7818,-174.624,230.9,2.7,ml,8,237.599980992002,,0.24,ak,ak11580788,2015-05-04T19:34:27.807Z,"54km SSW of Atka, Alaska",earthquake
2015-04-28T09:55:51.000Z,52.7458,-173.3022,216.9,3.1,ml,,,,0.46,ak,ak11572771,2015-05-04T19:33:21.925Z,"86km NE of Atka, Alaska",earthquake
2015-04-28T08:29:31.170Z,39.499,-122.9456667,11.91,2.61,md,41,31,0.01192,0.09,nc,nc72436775,2015-04-28T21:15:06.747Z,"34km NE of Redwood Valley, California",earthquake
2015-04-28T07:59:17.850Z,51.4214,-175.8605,39.69,2.8,ml,,218,0.567,0.37,us,us20002bak,2015-05-12T10:42:59.885Z,"75km SE of Adak, Alaska",earthquake
2015-04-28T07:33:23.000Z,10.2294,-84.7056,76,4.6,mb,,,,0.92,us,us200029st,2015-05-12T10:21:19.010Z,"15km N of Miramar, Costa Rica",earthquake
2015-04-28T07:21:01.300Z,-23.4369,-177.9301,252.79,4.3,mb,,119,6.798,0.4,us,us20002c5r,2015-05-12T06:34:51.835Z,"South of the Fiji Islands",earthquake
2015-04-28T06:14:06.103Z,38.3643,-118.3093,12.2333,2.53,ml,12,95.09,0.191,0.1555,nn,nn00491854,2015-04-28T06:40:26.326Z,"32km ESE of Hawthorne, Nevada",earthquake
2015-04-28T05:11:01.760Z,-4.8747,133.9207,16.76,4.7,mb,,111,2.56,0.39,us,us200029sh,2015-04-28T13:13:28.815Z,"103km NNW of Dobo, Indonesia",earthquake
2015-04-28T05:03:25.210Z,37.2968,71.9401,166.21,4.6,mb,,43,1.102,0.78,us,us200029sf,2015-04-28T13:05:53.739Z,"10km ENE of Roshtqal'a, Tajikistan",earthquake
2015-04-28T04:30:06.000Z,51.185,-178.5024,48.9,2.5,ml,9,284.399977248002,,0.75,ak,ak11580754,2015-05-04T19:34:47.340Z,"43km ESE of Amatignak Island, Alaska",earthquake
2015-04-28T01:34:12.900Z,18.826,-64.6658,10,2.5,Md,3,291.6,0.40873345,0.02,pr,pr15118000,2015-05-14T03:42:28.650Z,"45km N of Road Town, British Virgin Islands",earthquake
2015-04-28T01:13:03.540Z,39.4319,75.0029,59.02,4.2,mb,,107,2.44,0.49,us,us200029ri,2015-05-14T03:23:58.297Z,"84km W of Kashi, China",earthquake
2015-04-28T00:58:15.800Z,35.9219,-97.3384,5,2.7,ml,,69,,0.78,us,us200029rv,2015-05-04T03:55:56.995Z,"7km WSW of Langston, Oklahoma",earthquake
2015-04-28T00:53:03.380Z,39.2703333,-122.7556667,12.85,3.23,ml,97,30,0.1252,0.14,nc,nc72436530,2015-05-04T06:03:47.861Z,"17km NE of Upper Lake, California",earthquake
2015-04-28T00:20:25.500Z,36.558,-98.1517,6.617,3,ml,,94,,0.57,us,us200029rs,2015-05-04T03:48:20.343Z,"10km E of Helena, Oklahoma",earthquake
2015-04-27T23:48:14.690Z,-10.7583,120.3345,51.14,4.1,mb,,84,2.822,0.92,us,us20002bwc,2015-05-09T22:46:49.738Z,"63km S of Nggongi Satu, Indonesia",earthquake
2015-04-27T23:48:11.710Z,38.0425,-118.8151667,7.04,2.68,md,41,95,0.03574,0.06,nc,nc72436515,2015-04-28T20:48:04.687Z,"43km ESE of Bridgeport, California",earthquake
2015-04-27T23:37:04.480Z,44.6051,-114.3362,3.06,2.8,ml,,41,0.064,1.68,us,us200029qe,2015-05-05T20:23:14.189Z,"13km NW of Challis, Idaho",earthquake
2015-04-27T23:22:01.930Z,3.1103,123.1311,497.46,4,mb,,103,3.074,0.43,us,us20002bwa,2015-05-10T00:53:36.812Z,"243km N of Boroko, Indonesia",earthquake
2015-04-27T23:20:27.440Z,27.8835,85.1947,10,4.3,mb,,101,1.432,0.6,us,us200029qa,2015-05-03T22:58:42.102Z,"23km NNW of Kathmandu, Nepal",earthquake
2015-04-27T23:10:38.000Z,51.8102,178.5001,97.5,2.7,ml,,,,0.37,us,us20002blz,2015-05-09T23:05:17.778Z,"15km S of Little Sitkin Island, Alaska",earthquake
2015-04-27T23:10:37.000Z,51.8359,178.6345,95.6,2.7,ml,,187,,1.85,us,us20002bbc,2015-05-04T23:18:18.103Z,"15km SE of Little Sitkin Island, Alaska",earthquake
2015-04-27T22:33:27.400Z,35.9211,-97.3398,5.247,2.8,ml,,99,,0.77,us,us200029wb,2015-05-06T04:26:50.292Z,"8km WSW of Langston, Oklahoma",earthquake
2015-04-27T22:28:00.350Z,6.7256,-72.9039,170.99,4.3,mb,,70,2.34,0.85,us,us20002bwe,2015-05-06T04:22:23.458Z,"11km SSW of San Andres, Colombia",earthquake
2015-04-27T22:22:17.900Z,35.918,-97.3256,5.279,4.1,mwr,,,,1.22,us,us200029pp,2015-05-15T03:42:16.453Z,"7km WSW of Langston, Oklahoma",earthquake
2015-04-27T22:11:45.000Z,60.1063,-153.2002,134.8,2.7,ml,,,,0.56,ak,ak11572080,2015-05-06T04:00:03.040Z,"49km SSW of Redoubt Volcano, Alaska",earthquake
2015-04-27T22:11:13.360Z,-56.2447,-27.0472,102.62,4.6,mb,,57,5.744,0.67,us,us200029pl,2015-05-06T03:54:14.616Z,"51km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-04-27T21:27:50.600Z,18.6485,-66.8444,10,2.8,Md,12,234,0.30991877,0.23,pr,pr15117009,2015-05-06T03:50:42.040Z,"18km N of Hatillo, Puerto Rico",earthquake
2015-04-27T21:27:41.790Z,27.841,85.7877,10,4.2,mb,,166,0.913,0.68,us,us200029p0,2015-05-06T03:47:18.932Z,"20km SW of Kodari, Nepal",earthquake
2015-04-27T21:22:17.200Z,36.7933,-98.2752,5,2.7,ml,,113,,0.58,us,us200029xg,2015-05-06T01:43:11.303Z,"8km ENE of Cherokee, Oklahoma",earthquake
2015-04-27T21:21:49.940Z,12.9336,-58.9832,33.39,3.8,mb,,253,0.598,1.15,us,us20002dlc,2015-05-07T22:30:54.766Z,"61km ESE of Oistins, Barbados",earthquake
2015-04-27T21:14:57.990Z,27.8402,85.4008,10,3.7,mb,,157,1.254,0.64,us,us200029pj,2015-05-06T01:28:55.530Z,"17km NNE of Kathmandu, Nepal",earthquake
2015-04-27T21:12:25.990Z,-29.6279,-177.819,63.52,4.3,mb,,194,0.393,0.26,us,us20002bwd,2015-05-06T01:21:37.922Z,"40km S of Raoul Island, New Zealand",earthquake
2015-04-27T20:21:55.390Z,31.8012,83.5252,10,4.3,mb,,80,6.868,0.81,us,us200029n5,2015-04-28T01:26:27.768Z,"82km SW of Luring, China",earthquake
2015-04-27T19:59:21.700Z,19.326,-64.6474,29,3,Md,5,295.2,0.66385499,0.36,pr,pr15117010,2015-04-28T04:01:59.139Z,"100km N of Road Town, British Virgin Islands",earthquake
2015-04-27T18:59:56.750Z,28.0036,84.7534,20.01,4.8,mb,,60,5.84,0.69,us,us200029ma,2015-04-28T12:35:39.663Z,"44km ESE of Lamjung, Nepal",earthquake
2015-04-27T17:34:49.740Z,2.033,124.7774,251.6,4.5,mb,,85,2.875,0.73,us,us200029ls,2015-04-28T01:37:19.004Z,"60km N of Manado, Indonesia",earthquake
2015-04-27T15:51:46.230Z,27.6385,85.0551,10,4.5,mb,,140,5.717,0.81,us,us200029lc,2015-04-28T04:48:22.758Z,"22km WSW of Kirtipur, Nepal",earthquake
2015-04-27T15:48:28.360Z,3.6303,123.0911,524.16,4.5,mb,,100,3.403,0.64,us,us200029l6,2015-04-27T23:51:11.603Z,"296km SSE of Tabiauan, Philippines",earthquake
2015-04-27T14:57:00.230Z,27.824,85.9208,10,4.1,mb,,162,4.938,0.69,us,us200029la,2015-04-28T07:58:38.733Z,"14km S of Kodari, Nepal",earthquake
2015-04-27T14:28:30.000Z,52.5426,-169.1434,45.2,2.6,ml,7,259.199979264002,,0.48,ak,ak11571410,2015-05-04T19:53:43.194Z,"47km SSW of Nikolski, Alaska",earthquake
2015-04-27T14:27:37.760Z,12.3601,-87.0384,84.1,4.4,mb,,102,0.338,0.98,us,us200029kt,2015-04-28T01:56:41.442Z,"19km WSW of Leon, Nicaragua",earthquake
2015-04-27T14:25:06.200Z,36.6366,-97.646,4.766,2.5,ml,,64,,0.44,us,us200029l3,2015-04-27T22:27:33.995Z,"20km SSE of Medford, Oklahoma",earthquake
2015-04-27T14:16:29.760Z,34.9848,26.8342,10,4.5,mb,,144,0.621,0.95,us,us200029kh,2015-04-27T22:19:04.441Z,"58km ESE of Palaikastron, Greece",earthquake
2015-04-27T14:04:01.000Z,58.4259,-153.887,70.6,2.7,ml,,,,0.52,ak,ak11571359,2015-05-04T19:55:00.940Z,"98km N of Larsen Bay, Alaska",earthquake
2015-04-27T13:49:18.190Z,34.9935,-116.9411667,7.84,2.57,ml,49,109,0.08366,0.2,ci,ci37152303,2015-04-27T21:51:59.675Z,"13km NE of Barstow, California",earthquake
2015-04-27T13:18:53.400Z,18.0632,-65.6388,22,2.5,Md,6,194.4,0.0880349,0.07,pr,pr15117008,2015-04-27T21:21:30.693Z,"16km SE of Punta Santiago, Puerto Rico",earthquake
2015-04-27T12:35:52.590Z,26.8283,88.0476,27.04,5.1,mb,,29,2.586,0.65,us,us200029k7,2015-05-11T09:22:25.880Z,"14km SE of Ilam, Nepal",earthquake
2015-04-27T12:05:00.160Z,6.0417,126.0351,165.24,4.5,mb,,109,1.117,0.61,us,us200029k3,2015-05-11T07:29:03.959Z,"37km E of Lamitan, Philippines",earthquake
2015-04-27T11:16:33.800Z,19.1805,-64.7407,38,2.9,Md,4,324,0.84890794,0.09,pr,pr15117007,2015-05-11T06:59:44.040Z,"85km N of Road Town, British Virgin Islands",earthquake
2015-04-27T10:27:49.000Z,68.1402,-146.1805,8,3.9,ml,,,,0.68,ak,ak11571204,2015-05-04T23:18:10.957Z,"26km W of Arctic Village, Alaska",earthquake
2015-04-27T10:13:45.000Z,19.225,-64.5621,44,3.4,Md,16,259.2,0.53809086,0.28,pr,pr15117004,2015-04-27T18:16:14.958Z,"89km N of Road Town, British Virgin Islands",earthquake
2015-04-27T09:46:27.100Z,19.0785,-65.0408,33,2.5,Md,3,284.4,0.72763538,0.34,pr,pr15117005,2015-04-27T17:49:08.484Z,"82km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-04-27T08:48:06.800Z,35.7033333,-121.0548333,9.84,3.05,ml,101,58,0.06256,0.08,nc,nc72436205,2015-05-03T04:52:01.048Z,"13km ENE of San Simeon, California",earthquake
2015-04-27T06:31:12.830Z,19.3630009,-155.4228363,8.11,2.5,ml,32,69,0.0337,0.18,hv,hv60905646,2015-05-06T23:33:42.420Z,"18km NNE of Pahala, Hawaii",earthquake
2015-04-27T06:23:13.200Z,36.2901,-97.5036,5,3.2,mb_lg,,60,0.442,0.67,us,us200029j4,2015-04-28T02:55:20.072Z,"19km W of Perry, Oklahoma",earthquake
2015-04-27T05:34:33.190Z,26.4512,53.4892,34.74,4.7,mb,,57,2.872,0.71,us,us200029j2,2015-04-27T07:15:40.196Z,"54km WSW of Kish, Iran",earthquake
2015-04-27T05:22:12.000Z,53.8964,-162.7838,40.3,2.6,ml,,,,0.55,ak,ak11571110,2015-05-04T19:53:38.634Z,"113km SSE of False Pass, Alaska",earthquake
2015-04-27T05:20:21.000Z,53.8887,-162.8628,22,2.7,ml,,,,0.37,ak,ak11571109,2015-05-04T19:53:37.810Z,"112km SSE of False Pass, Alaska",earthquake
2015-04-27T04:49:12.570Z,37.0527,-104.985,5,2.9,mb_lg,,114,0.467,1.42,us,us200029i9,2015-05-06T01:14:02.569Z,"42km ESE of San Luis, Colorado",earthquake
2015-04-27T04:14:44.840Z,27.9352,84.7251,10,4.1,mb,,128,5.886,1.3,us,us20002bvt,2015-05-06T01:05:00.113Z,"40km NE of Bharatpur, Nepal",earthquake
2015-04-27T02:56:50.900Z,18.0095,-65.3744,13,2.6,Md,3,280.8,0.19044284,0.01,pr,pr15117003,2015-05-04T23:50:40.040Z,"14km SE of Esperanza, Puerto Rico",earthquake
2015-04-27T02:15:40.100Z,18.0051,-66.9345,7,2.6,Md,10,165.6,0.11049278,0.07,pr,pr15117000,2015-05-04T23:48:29.040Z,"2km NW of Fuig, Puerto Rico",earthquake
2015-04-27T01:51:26.450Z,45.9797,150.9969,137.08,4.2,mb,,194,6.237,0.57,us,us20002bvg,2015-05-06T00:10:33.830Z,"256km ENE of Kuril'sk, Russia",earthquake
2015-04-27T01:15:51.050Z,27.4564,85.7832,10,4.3,mb,,173,5.204,0.95,us,us20002bvj,2015-05-05T23:02:24.736Z,"30km ESE of Panaoti, Nepal",earthquake
2015-04-27T00:53:43.000Z,63.1468,-149.4169,77.3,3,ml,,,,0.64,ak,ak11570888,2015-05-09T04:25:24.040Z,"35km SW of Cantwell, Alaska",earthquake
2015-04-27T00:39:16.380Z,27.6727,85.0727,10,4.2,mb,,153,0.219,1.1,us,us200029h7,2015-05-05T23:04:24.010Z,"20km W of Kirtipur, Nepal",earthquake
2015-04-27T00:23:06.300Z,35.932,-97.395,5.587,2.8,ml,,65,,0.74,us,us200029h9,2015-05-03T22:29:25.789Z,"6km NNE of Guthrie, Oklahoma",earthquake
2015-04-26T23:35:29.890Z,-8.3057,-79.8134,22,5.6,mww,,41,4.684,0.8,us,us200029gw,2015-05-03T21:48:09.203Z,"74km WSW of Santiago de Cao, Peru",earthquake
2015-04-26T23:34:15.600Z,19.1944,-64.1975,39,2.9,Md,6,324,0.47970036,0.25,pr,pr15116007,2015-05-09T05:01:41.040Z,"96km NNE of Road Town, British Virgin Islands",earthquake
2015-04-26T23:10:05.200Z,18.583,-64.456,65,2.6,Md,4,259.2,0.10420457,0.18,pr,pr15116006,2015-05-09T04:32:28.040Z,"25km NE of Road Town, British Virgin Islands",earthquake
2015-04-26T23:08:37.800Z,0.5022,-29.5656,10,4.6,mb,,140,8.918,0.48,us,us20002btr,2015-05-09T23:23:49.812Z,"Central Mid-Atlantic Ridge",earthquake
2015-04-26T22:53:11.380Z,-3.9371,153.198,58.88,4.6,mb,,105,1.062,0.74,us,us20002btq,2015-05-14T03:07:30.263Z,"61km NNE of Taron, Papua New Guinea",earthquake
2015-04-26T22:35:07.800Z,36.705,-97.6348,5.538,2.8,ml,,56,,0.54,us,us200029na,2015-05-14T02:52:06.300Z,"14km SE of Medford, Oklahoma",earthquake
2015-04-26T22:32:32.710Z,27.4862,85.642,0,4.6,mb,,69,1.138,0.45,us,us200029gc,2015-05-12T03:39:39.389Z,"16km SE of Panaoti, Nepal",earthquake
2015-04-26T22:13:35.540Z,51.8568,178.1456,140.86,4.1,mb,,161,0.865,0.58,us,us20002as2,2015-05-14T02:31:01.668Z,"26km WSW of Little Sitkin Island, Alaska",earthquake
2015-04-26T21:45:33.060Z,-15.6494,-174.7375,259.5,4,mb,,111,3.345,0.75,us,us20002btj,2015-05-14T01:48:24.584Z,"110km WNW of Hihifo, Tonga",earthquake
2015-04-26T21:41:23.800Z,36.2682,-97.2915,5.802,2.7,ml,,72,,0.44,us,us200029p6,2015-05-14T01:40:49.104Z,"2km S of Perry, Oklahoma",earthquake
2015-04-26T21:10:30.440Z,-14.3307,-73.6794,66.36,4.6,mb,,87,3.861,0.54,us,us200029ff,2015-05-14T01:28:29.933Z,"57km NNE of Tambo, Peru",earthquake
2015-04-26T20:39:20.740Z,27.9696,85.7964,10,4.4,mb,,125,5.921,1.14,us,us200029fa,2015-04-27T19:26:12.632Z,"15km W of Kodari, Nepal",earthquake
2015-04-26T19:21:37.990Z,31.525,-115.6635,9.22,2.95,ml,13,133,0.5074,0.16,ci,ci37152007,2015-04-27T21:24:55.060Z,"88km ESE of Maneadero, B.C., Mexico",earthquake
2015-04-26T19:07:25.810Z,36.2851,-97.5234,2.69,3.5,mb_lg,,61,0.431,0.31,us,us200029ex,2015-04-27T15:16:08.782Z,"21km W of Perry, Oklahoma",earthquake
2015-04-26T18:54:49.580Z,28.0627,84.7757,10,4.2,mb,,146,5.803,1.1,us,us200029ev,2015-04-27T02:57:32.417Z,"43km ESE of Lamjung, Nepal",earthquake
2015-04-26T18:47:49.000Z,61.4111,-149.8416,28,2.9,ml,59,39.5999968320002,,0.62,ak,ak11569654,2015-05-01T23:57:28.743Z,"13km SSE of Big Lake, Alaska",earthquake
2015-04-26T18:45:57.000Z,61.3678,-149.7851,32.3,3.2,ml,102,46.7999962560003,,0.58,ak,ak11569647,2015-05-01T23:57:58.086Z,"17km NNE of Anchorage, Alaska",earthquake
2015-04-26T17:32:43.490Z,19.3856667,-155.2458333,2.66,2.51,ml,23,77,0.01301,0.08,hv,hv60905021,2015-05-06T23:27:19.339Z,"5km S of Volcano, Hawaii",earthquake
2015-04-26T16:49:14.400Z,19.0783,-67.7518,28,2.8,Md,9,244.8,0.81746691,0.25,pr,pr15116002,2015-04-27T00:51:52.200Z,"88km NE of Punta Cana, Dominican Republic",earthquake
2015-04-26T16:47:22.000Z,53.9479,-163.0157,34.1,3.1,ml,19,212.399983008001,,0.44,ak,ak11569256,2015-05-01T23:57:09.310Z,"103km SSE of False Pass, Alaska",earthquake
2015-04-26T16:42:41.200Z,19.0457,-64.7139,33,2.8,Md,5,266.4,0.47790373,0.07,pr,pr15116003,2015-04-27T00:45:20.001Z,"70km N of Road Town, British Virgin Islands",earthquake
2015-04-26T16:26:05.310Z,27.7612,85.7704,10,5.3,mwb,,32,5.086,0.65,us,us200029ea,2015-05-01T21:55:18.040Z,"25km ENE of Nagarkot, Nepal",earthquake
2015-04-26T16:08:49.000Z,60.0074,-151.3006,65.3,2.8,ml,92,46.7999962560003,,0.82,ak,ak11569109,2015-05-01T23:58:58.913Z,"30km N of Fritz Creek, Alaska",earthquake
2015-04-26T15:34:47.200Z,-25.009,-68.8555,93.44,4.5,mb,,88,0.683,0.83,us,us200029e2,2015-04-26T23:37:46.126Z,"169km ENE of Taltal, Chile",earthquake
2015-04-26T14:57:05.620Z,28.1203,84.6702,17.6,4.4,mb,,141,5.875,0.6,us,us200029dx,2015-04-26T18:29:20.689Z,"31km ESE of Lamjung, Nepal",earthquake
2015-04-26T14:44:49.360Z,27.532,85.7493,10,4.6,mb,,150,5.198,0.46,us,us200029dv,2015-04-26T18:15:19.177Z,"24km ESE of Panaoti, Nepal",earthquake
2015-04-26T14:05:31.080Z,-19.0869,-176.3029,298.57,4.6,mb,,139,5.522,0.59,us,us200029dk,2015-04-26T22:09:46.074Z,"219km WNW of Pangai, Tonga",earthquake
2015-04-26T13:58:39.000Z,63.5296,-147.8147,82.1,3.1,ml,114,39.5999968320002,,0.57,ak,ak11568729,2015-05-01T23:58:19.047Z,"58km ENE of Cantwell, Alaska",earthquake
2015-04-26T13:53:38.930Z,36.0003,-97.4026,5,2.9,mb_lg,,65,0.207,0.38,us,us200029dg,2015-04-26T20:42:14.686Z,"13km N of Guthrie, Oklahoma",earthquake
2015-04-26T13:11:15.030Z,27.7571,85.3745,10,4.5,mb,,79,5.41,0.62,us,us200029dc,2015-04-26T17:04:46.116Z,"8km NE of Kathmandu, Nepal",earthquake
2015-04-26T12:55:00.840Z,-1.9244,100.2726,66.57,4.7,mb,,44,2.363,0.55,us,us200029d7,2015-05-10T11:28:53.779Z,"71km SSW of Painan, Indonesia",earthquake
2015-04-26T12:34:41.310Z,27.5683,85.7179,8.42,4,mb,,144,0.384,0.39,us,us20002bt2,2015-05-10T10:59:15.258Z,"20km E of Panaoti, Nepal",earthquake
2015-04-26T12:32:36.000Z,61.5773,-141.0266,4.7,2.9,ml,73,43.1999965440003,,0.94,ak,ak11568560,2015-05-10T09:06:10.040Z,"181km E of Chitina, Alaska",earthquake
2015-04-26T12:12:07.820Z,-31.6434,-177.7736,35.53,4.7,mb,,129,2.394,0.56,us,us200029cy,2015-05-10T08:45:36.518Z,"109km ESE of L'Esperance Rock, New Zealand",earthquake
2015-04-26T11:44:46.940Z,19.3865,-155.2433333,2.98,2.89,ml,48,45,0.01312,0.09,hv,hv60904811,2015-05-10T07:23:12.040Z,"4km S of Volcano, Hawaii",earthquake
2015-04-26T11:22:33.400Z,35.59,-97.375,6.5,2.6,ml,,,,0.64,us,us200029gt,2015-05-10T07:05:41.566Z,"7km N of Spencer, Oklahoma",earthquake
2015-04-26T10:55:33.080Z,-10.5788,120.3353,35,4.3,mb,,79,2.692,0.69,us,us200029cp,2015-05-10T06:43:38.909Z,"43km SSE of Nggongi Satu, Indonesia",earthquake
2015-04-26T10:44:42.490Z,-10.6553,120.4549,35,4.3,mb,,79,2.667,0.66,us,us20002bsw,2015-05-10T06:25:11.830Z,"48km S of Mbulung, Indonesia",earthquake
2015-04-26T10:38:00.130Z,-10.5892,120.4098,35,5.1,mb,,49,2.648,0.89,us,us200029ci,2015-05-09T13:45:42.936Z,"42km SSW of Mbulung, Indonesia",earthquake
2015-04-26T10:36:06.600Z,-10.6178,120.2969,35,4.6,mb,,80,2.746,0.51,us,us200029cj,2015-05-09T12:42:21.239Z,"47km S of Nggongi, Indonesia",earthquake
2015-04-26T10:31:25.820Z,-10.6171,120.4136,35,4.3,mb,,74,2.666,0.4,us,us200029cg,2015-05-09T11:05:35.084Z,"45km SSW of Mbulung, Indonesia",earthquake
2015-04-26T10:28:09.310Z,-21.2291,-178.4632,520.43,4.3,mb,,137,4.776,0.41,us,us20002bsr,2015-05-09T10:54:56.244Z,"68km SSE of Ndoi Island, Fiji",earthquake
2015-04-26T10:22:58.420Z,-10.6183,120.3704,53.28,4.2,mb,,79,2.696,0.48,us,us20002bsv,2015-05-09T10:30:31.498Z,"47km SSW of Mbulung, Indonesia",earthquake
2015-04-26T09:42:07.440Z,27.5488,86.0993,30.68,4.3,mb,,180,0.751,0.31,us,us20002bsn,2015-05-09T08:26:51.604Z,"24km N of Ramechhap, Nepal",earthquake
2015-04-26T09:40:41.100Z,35.605,-97.0583,5,2.9,ml,,110,,0.63,us,us200029gs,2015-05-09T07:14:23.553Z,"13km ESE of Luther, Oklahoma",earthquake
2015-04-26T09:37:27.970Z,29.2154,51.2905,10,4.3,mb,,62,6.104,0.38,us,us200029ca,2015-05-08T12:50:32.389Z,"9km SE of Borazjan, Iran",earthquake
2015-04-26T09:14:36.730Z,35.9811,68.8122,70.66,4.1,mb,,95,1.449,0.63,us,us200029c8,2015-05-08T11:05:03.394Z,"9km ENE of Pul-e Khumri, Afghanistan",earthquake
2015-04-26T09:00:28.000Z,-17.9969,168.1767,45.37,4.8,mb,,71,4.368,0.4,us,us200029c7,2015-05-08T10:34:57.970Z,"32km SSW of Port-Vila, Vanuatu",earthquake
2015-04-26T08:46:16.890Z,27.8449,85.6858,10,4.5,mb,,166,5.966,0.74,us,us200029c5,2015-04-26T17:07:07.594Z,"21km NE of Nagarkot, Nepal",earthquake
2015-04-26T08:40:55.220Z,27.591,85.6782,10,4.6,mb,,99,5.887,0.57,us,us200029c4,2015-04-26T15:33:43.900Z,"16km E of Panaoti, Nepal",earthquake
2015-04-26T08:13:39.000Z,52.3078,-174.3857,187.7,2.5,ml,11,179.999985600001,,0.26,ak,ak11577159,2015-05-01T23:59:18.749Z,"17km NW of Atka, Alaska",earthquake
2015-04-26T07:36:26.360Z,27.7189,85.929,10,4.7,mb,,166,5.72,0.75,us,us200029by,2015-05-02T22:31:46.107Z,"25km S of Kodari, Nepal",earthquake
2015-04-26T07:26:04.420Z,27.707,85.8284,10,5,mb,,85,5.799,0.49,us,us200029bx,2015-05-02T22:31:09.541Z,"29km SSW of Kodari, Nepal",earthquake
2015-04-26T07:09:10.010Z,27.782,85.9971,17.26,6.7,mww,,19,4.894,0.99,us,us200029bt,2015-05-12T19:17:04.155Z,"19km SSE of Kodari, Nepal",earthquake
2015-04-26T05:43:50.700Z,19.2894,-64.4661,24,3,Md,7,291.6,0.57043021,0.28,pr,pr15116001,2015-04-26T13:46:18.258Z,"97km N of Road Town, British Virgin Islands",earthquake
2015-04-26T04:58:40.030Z,27.9957,84.7065,10,4.5,mb,,125,1.862,1.07,us,us200029bl,2015-05-07T05:13:17.582Z,"41km SE of Lamjung, Nepal",earthquake
2015-04-26T04:50:29.550Z,28.0281,85.3595,10,4.1,mb,,146,1.286,1.07,us,us20002bsp,2015-05-09T23:55:01.152Z,"36km N of Kathmandu, Nepal",earthquake
